Campaign,Ad group,Keyword,KW ID,Match type,Quality score,Est First Pos. Bid,Est Top of Page Bid
SRCH-I-DAL-TOTL,SRCH-I-DAL-MK_Kia-MO_Optima-YR_14,2014 kia optima for sale,263353406,Exact,7,$8.58,$7.15
SRCH-I-DAL-TOTL,SRCH-I-DAL-MK_Kia-MO_Optima-YR_15,+2015 +kia +optima,199100782,Broad,4,$11.51,$9.59
SRCH-I-DAL-TOTL,SRCH-I-DAL-MK_Kia-MO_Optima-YR_15,+kia +optima +2015,718855146,Broad,6,$11.45,$6.84
SRCH-I-DAL-TOTL,SRCH-I-DAL-MK_Kia-MO_Optima-YR_15,2015 kia optima for sale,891060112,Exact,7,$6.39,$5.32
SRCH-I-DAL-TOTL,SRCH-I-DAL-MK_Kia-MO_Optima-YR_15,kia optima 2015,177039010,Exact,10,$11.97,$9.98
SRCH-I-DAL-TOTL,SRCH-I-DAL-MK_Kia-MO_Sorento-YR_12,2012 kia sorento,292094790,Exact,5,$11.73,$2.77
SRCH-I-DAL-TOTL,SRCH-I-DAL-MK_Kia-MO_Sorento-YR_14,+2014 +kia +sorento,172519618,Broad,10,$11.71,$2.94
SRCH-I-DAL-TOTL,SRCH-I-DAL-MK_Kia-MO_Sorento-YR_15,+2015 +kia +sorento +for +sale,450493526,Broad,5,$10.47,$8.73
SRCH-I-DAL-TOTL,SRCH-I-DAL-MK_Kia-MO_Soul-YR_12,+kia +soul +2012,428704412,Broad,9,$10.95,$8.58
SRCH-I-DAL-TOTL,SRCH-I-DAL-MK_Kia-MO_Soul-YR_12,+2012 +kia +soul +for +sale,674520142,Broad,10,$11.24,$7.60
SRCH-I-DAL-TOTL,SRCH-I-DAL-MK_Kia-MO_Soul-YR_14,+2014 +kia +soul +for +sale,423733405,Broad,10,$8.95,$7.46
SRCH-I-DAL-TOTL,SRCH-I-DAL-MK_Kia-MO_Soul-YR_15,+2015 +kia +soul +for +sale,675115276,Broad,5,$10.04,$8.37
SRCH-I-DAL-TOTL,SRCH-I-DAL-MK_Kia-MO_Soul-YR_15,+2015 +kia +soul,244372962,Broad,10,$7.51,$2.73
SRCH-I-DAL-TOTL,SRCH-I-DAL-MK_Nissan-MO_Altima-YR_11,2011 nissan altima,669349942,Exact,10,$9.95,$5.58
SRCH-I-DAL-TOTL,SRCH-I-DAL-MK_Nissan-MO_Altima-YR_11,2011 nissan altima for sale,289285283,Exact,10,$6.55,$3.10
SRCH-I-DAL-TOTL,SRCH-I-DAL-MK_Nissan-MO_Altima-YR_13,2013 nissan altima for sale,444498488,Exact,3,$6.20,$5.16
SRCH-I-DAL-TOTL,SRCH-I-DAL-MK_Nissan-MO_Altima-YR_13,+2013 +nissan +altima,583451276,Broad,8,$6.50,$5.41
SRCH-I-DAL-TOTL,SRCH-I-DAL-MK_Nissan-MO_Altima-YR_14,2014 nissan altima for sale,670389195,Exact,4,$5.47,$4.56
SRCH-I-DAL-TOTL,SRCH-I-DAL-MK_Nissan-MO_Altima-YR_14,+nissan +altima +2014,308648701,Broad,4,$10.25,$8.54
SRCH-I-DAL-TOTL,SRCH-I-DAL-MK_Nissan-MO_Altima-YR_14,+2014 +nissan +altima +for +sale,260185555,Broad,10,$7.20,$6.00
SRCH-I-DAL-TOTL,SRCH-I-DAL-MK_Nissan-MO_Altima-YR_15,2015 nissan altima,290058811,Exact,5,$10.48,$6.20
SRCH-I-DAL-TOTL,SRCH-I-DAL-MK_Nissan-MO_Altima-YR_15,+2015 +nissan +altima,329753923,Broad,5,$9.99,$8.32
SRCH-I-DAL-TOTL,SRCH-I-DAL-MK_Nissan-MO_Altima-YR_15,nissan altima 2015,304321033,Exact,10,$7.56,$6.30
SRCH-I-DAL-TOTL,SRCH-I-DAL-MK_Nissan-MO_LEAF-YR_11,2011 nissan leaf,143284805,Exact,4,$10.05,$7.13
SRCH-I-DAL-TOTL,SRCH-I-DAL-MK_Nissan-MO_LEAF-YR_11,2011 nissan leaf for sale,853616273,Exact,4,$7.89,$6.36
SRCH-I-DAL-TOTL,SRCH-I-DAL-MK_Nissan-MO_LEAF-YR_12,2012 nissan leaf for sale,487190196,Exact,10,$11.71,$9.76
SRCH-I-DAL-TOTL,SRCH-I-DAL-MK_Nissan-MO_LEAF-YR_13,+nissan +leaf +2013,537163944,Broad,7,$11.67,$9.73
SRCH-I-DAL-TOTL,SRCH-I-DAL-MK_Nissan-MO_LEAF-YR_13,2013 nissan leaf for sale,667843127,Exact,9,$9.36,$3.34
SRCH-I-DAL-TOTL,SRCH-I-DAL-MK_Nissan-MO_LEAF-YR_14,2014 nissan leaf,573095428,Exact,7,$9.43,$7.86
SRCH-I-DAL-TOTL,SRCH-I-DAL-MK_Nissan-MO_LEAF-YR_14,2014 nissan leaf for sale,382186419,Exact,9,$4.45,$2.74
SRCH-I-DAL-TOTL,SRCH-I-DAL-MK_Nissan-MO_LEAF-YR_15,nissan leaf 2015,453997560,Exact,4,$11.27,$6.20
SRCH-I-DAL-TOTL,SRCH-I-DAL-MK_Toyota-MO_Camry-YR_12,+toyota +camry +2012,197580804,Broad,5,$11.17,$9.31
SRCH-I-DAL-TOTL,SRCH-I-DAL-MK_Toyota-MO_Camry-YR_12,2012 toyota camry,805415835,Exact,6,$9.44,$4.71
SRCH-I-DAL-TOTL,SRCH-I-DAL-MK_Toyota-MO_Camry-YR_13,2013 toyota camry,124181119,Exact,6,$11.97,$7.14
SRCH-I-DAL-TOTL,SRCH-I-DAL-MK_Toyota-MO_Camry-YR_14,+2014 +toyota +camry,884434873,Broad,9,$8.78,$7.31
SRCH-I-DAL-TOTL,SRCH-I-DAL-MK_Toyota-MO_Corolla-YR_11,+toyota +corolla +2011,128225004,Broad,10,$10.10,$5.03
SRCH-I-DAL-TOTL,SRCH-I-DAL-MK_Toyota-MO_Corolla-YR_11,+2011 +toyota +corolla +for +sale,797389850,Broad,10,$8.02,$5.52
SRCH-I-DAL-TOTL,SRCH-I-DAL-MK_Toyota-MO_Corolla-YR_12,+2012 +toyota +corolla +for +sale,724264976,Broad,9,$9.60,$7.16
SRCH-I-DAL-TOTL,SRCH-I-DAL-MK_Toyota-MO_Corolla-YR_12,2012 toyota corolla,480802180,Exact,10,$9.09,$7.57
SRCH-I-DAL-TOTL,SRCH-I-DAL-MK_Toyota-MO_Corolla-YR_14,+toyota +corolla +2014,458823981,Broad,8,$10.62,$8.85
SRCH-I-DAL-TOTL,SRCH-I-DAL-MK_Toyota-MO_Corolla-YR_15,2015 toyota corolla for sale,229284542,Exact,5,$10.23,$8.52
SRCH-I-DAL-TOTL,SRCH-I-DAL-MK_Toyota-MO_Prius-YR_11,+toyota +prius +2011,610895761,Broad,8,$8.86,$7.38
SRCH-I-DAL-TOTL,SRCH-I-DAL-MK_Toyota-MO_Prius-YR_12,+2012 +toyota +prius +for +sale,800826616,Broad,6,$5.83,$4.86
SRCH-I-DAL-TOTL,SRCH-I-DAL-MK_Toyota-MO_Prius-YR_12,+2012 +toyota +prius,129077206,Broad,7,$10.86,$2.50
SRCH-I-DAL-TOTL,SRCH-I-DAL-MK_Toyota-MO_Prius-YR_13,+toyota +prius +2013,599895459,Broad,5,$11.42,$4.51
SRCH-I-DAL-TOTL,SRCH-I-DAL-MK_Toyota-MO_Prius-YR_13,2013 toyota prius for sale,681047032,Exact,10,$10.29,$8.58
SRCH-I-DAL-TOTL,SRCH-I-DAL-MK_Toyota-MO_Prius-YR_15,+2015 +toyota +prius +for +sale,794765172,Broad,9,$11.80,$9.84
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Buick-MO_Verano-YR_11,2011 buick verano for sale,445842347,Exact,7,$7.12,$5.65
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Buick-MO_Verano-YR_11,2011 buick verano,721651970,Exact,10,$8.24,$6.24
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Buick-MO_Verano-YR_12,buick verano 2012,158497183,Exact,5,$11.43,$9.52
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Buick-MO_Verano-YR_12,+2012 +buick +verano +for +sale,161066068,Broad,6,$10.51,$3.55
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Buick-MO_Verano-YR_13,2013 buick verano for sale,248060152,Exact,6,$11.42,$2.45
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Buick-MO_Verano-YR_13,2013 buick verano,598442526,Exact,7,$9.82,$8.18
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Buick-MO_Verano-YR_13,+2013 +buick +verano +for +sale,759078687,Broad,9,$7.09,$3.29
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Buick-MO_Verano-YR_14,+2014 +buick +verano +for +sale,611198832,Broad,6,$11.46,$9.55
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Buick-MO_Verano-YR_15,buick verano 2015,821094329,Exact,6,$3.62,$2.83
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Cadillac-MO_SRX-YR_11,+cadillac +srx +2011,187923023,Broad,6,$9.25,$7.62
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Cadillac-MO_SRX-YR_11,cadillac srx 2011,268209804,Exact,10,$6.96,$5.80
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Cadillac-MO_SRX-YR_12,+2012 +cadillac +srx +for +sale,312600405,Broad,3,$3.57,$2.98
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Cadillac-MO_SRX-YR_12,2012 cadillac srx for sale,636760301,Exact,8,$8.64,$5.97
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Cadillac-MO_SRX-YR_15,2015 cadillac srx for sale,423061882,Exact,4,$5.60,$4.19
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Cadillac-MO_SRX-YR_15,+2015 +cadillac +srx,658048593,Broad,4,$10.74,$8.95
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Cadillac-MO_SRX-YR_15,cadillac srx 2015,115949525,Exact,6,$10.33,$2.46
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Chevrolet-MO_Camaro-YR_11,+2011 +chevrolet +camaro +for +sale,506047068,Broad,4,$8.58,$3.55
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Chevrolet-MO_Camaro-YR_12,chevrolet camaro 2012,160932617,Exact,8,$11.71,$8.14
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Chevrolet-MO_Camaro-YR_13,2013 chevrolet camaro for sale,669078287,Exact,3,$6.83,$2.57
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Chevrolet-MO_Camaro-YR_13,+chevrolet +camaro +2013,491048188,Broad,8,$11.17,$9.31
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Chevrolet-MO_Camaro-YR_14,+2014 +chevrolet +camaro +for +sale,720488336,Broad,6,$10.98,$8.88
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Chevrolet-MO_Camaro-YR_14,+2014 +chevrolet +camaro,364091457,Broad,8,$10.96,$9.14
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Chevrolet-MO_Camaro-YR_15,2015 chevrolet camaro for sale,113465172,Exact,3,$11.82,$9.85
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Chevrolet-MO_Cruze-YR_11,2011 chevrolet cruze,241423664,Exact,4,$5.04,$4.20
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Chevrolet-MO_Cruze-YR_11,chevrolet cruze 2011,241307527,Exact,6,$7.05,$5.87
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Chevrolet-MO_Cruze-YR_11,+chevrolet +cruze +2011,696358872,Broad,7,$7.72,$6.43
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Chevrolet-MO_Cruze-YR_12,2012 chevrolet cruze for sale,189189243,Exact,5,$7.30,$6.08
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Chevrolet-MO_Cruze-YR_13,+2013 +chevrolet +cruze,168293279,Broad,7,$9.06,$7.55
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Chevrolet-MO_Cruze-YR_15,+2015 +chevrolet +cruze +for +sale,886617203,Broad,8,$9.38,$5.29
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Chevrolet-MO_Equinox-YR_11,+2011 +chevrolet +equinox +for +sale,573878878,Broad,4,$7.71,$6.43
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Chevrolet-MO_Equinox-YR_11,+chevrolet +equinox +2011,774508742,Broad,6,$9.46,$5.25
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Chevrolet-MO_Equinox-YR_11,2011 chevrolet equinox,151510548,Exact,7,$6.73,$3.04
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Chevrolet-MO_Equinox-YR_11,+2011 +chevrolet +equinox,465527310,Broad,10,$9.17,$6.56
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Chevrolet-MO_Equinox-YR_12,chevrolet equinox 2012,385388381,Exact,3,$9.01,$7.51
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Chevrolet-MO_Equinox-YR_12,+chevrolet +equinox +2012,375673266,Broad,7,$6.21,$5.17
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Chevrolet-MO_Equinox-YR_12,+2012 +chevrolet +equinox +for +sale,888083183,Broad,7,$8.71,$6.58
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Chevrolet-MO_Equinox-YR_12,2012 chevrolet equinox for sale,530358717,Exact,9,$9.04,$7.53
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Chevrolet-MO_Equinox-YR_13,2013 chevrolet equinox for sale,337414897,Exact,5,$10.71,$4.29
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Chevrolet-MO_Equinox-YR_14,+chevrolet +equinox +2014,876874582,Broad,5,$10.65,$8.88
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Chevrolet-MO_Equinox-YR_15,+2015 +chevrolet +equinox,670582354,Broad,3,$4.77,$3.98
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Chevrolet-MO_Volt-YR_11,2011 chevrolet volt,166517578,Exact,5,$11.04,$9.20
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Chevrolet-MO_Volt-YR_13,+chevrolet +volt +2013,797904101,Broad,9,$11.46,$9.55
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Chevrolet-MO_Volt-YR_14,2014 chevrolet volt,586259108,Exact,10,$8.44,$7.03
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Chevrolet-MO_Volt-YR_15,+2015 +chevrolet +volt,684070354,Broad,8,$9.68,$8.07
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Ford-MO_Fusion-YR_11,2011 ford fusion for sale,199021293,Exact,4,$11.89,$9.91
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Ford-MO_Fusion-YR_11,+2011 +ford +fusion,155092964,Broad,5,$5.54,$4.62
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Ford-MO_Fusion-YR_11,ford fusion 2011,310887604,Exact,10,$11.14,$9.28
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Ford-MO_Fusion-YR_12,+2012 +ford +fusion,893465151,Broad,6,$4.09,$3.06
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Ford-MO_Fusion-YR_12,+2012 +ford +fusion +for +sale,893468057,Broad,8,$9.42,$5.93
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Ford-MO_Fusion-YR_12,2012 ford fusion for sale,613449746,Exact,10,$9.21,$2.27
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Ford-MO_Fusion-YR_13,+2013 +ford +fusion +for +sale,871036491,Broad,9,$11.09,$9.24
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Ford-MO_Fusion-YR_13,ford fusion 2013,251507987,Exact,10,$6.89,$5.74
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Ford-MO_Fusion-YR_14,2014 ford fusion,674639752,Exact,5,$11.09,$5.98
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Ford-MO_Fusion-YR_15,2015 ford fusion for sale,674310836,Exact,3,$8.15,$6.28
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Ford-MO_Fusion-YR_15,+2015 +ford +fusion +for +sale,559017101,Broad,7,$7.68,$3.78
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_GMC-MO_Acadia-YR_11,+gmc +acadia +2011,334927054,Broad,10,$10.88,$2.06
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_GMC-MO_Acadia-YR_12,gmc acadia 2012,534797881,Exact,4,$11.90,$9.91
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_GMC-MO_Acadia-YR_13,2013 gmc acadia,477832125,Exact,6,$10.24,$5.90
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_GMC-MO_Acadia-YR_14,+2014 +gmc +acadia +for +sale,669549408,Broad,3,$8.01,$4.26
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_GMC-MO_Acadia-YR_14,2014 gmc acadia,723541832,Exact,4,$9.33,$2.44
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_GMC-MO_Acadia-YR_15,2015 gmc acadia,730387833,Exact,6,$7.80,$2.11
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_GMC-MO_Acadia-YR_15,+gmc +acadia +2015,231157592,Broad,7,$5.92,$4.85
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_GMC-MO_Terrain-YR_11,2011 gmc terrain for sale,681579719,Exact,4,$11.32,$9.44
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_GMC-MO_Terrain-YR_11,+2011 +gmc +terrain,516828757,Broad,5,$8.88,$4.06
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_GMC-MO_Terrain-YR_11,+2011 +gmc +terrain +for +sale,404001856,Broad,5,$10.41,$4.46
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_GMC-MO_Terrain-YR_11,+gmc +terrain +2011,859084067,Broad,6,$10.13,$8.44
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_GMC-MO_Terrain-YR_11,2011 gmc terrain,765561899,Exact,7,$8.68,$6.18
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_GMC-MO_Terrain-YR_12,2012 gmc terrain for sale,430944446,Exact,7,$4.94,$3.81
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_GMC-MO_Terrain-YR_12,2012 gmc terrain,603878717,Exact,9,$10.74,$8.95
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_GMC-MO_Terrain-YR_13,+gmc +terrain +2013,477673190,Broad,5,$9.12,$3.48
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_GMC-MO_Terrain-YR_14,2014 gmc terrain,511275330,Exact,9,$9.63,$8.02
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_GMC-MO_Terrain-YR_14,+gmc +terrain +2014,304467852,Broad,10,$11.91,$9.93
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_GMC-MO_Terrain-YR_15,gmc terrain 2015,601834410,Exact,3,$8.43,$7.03
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Honda-MO_Accord-YR_11,+2011 +honda +accord +for +sale,570029513,Broad,7,$11.05,$2.50
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Honda-MO_Accord-YR_12,2012 honda accord,685438738,Exact,10,$6.62,$5.51
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Honda-MO_Accord-YR_13,+honda +accord +2013,547222483,Broad,4,$5.44,$2.61
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Honda-MO_Accord-YR_13,honda accord 2013,810365466,Exact,8,$7.67,$6.39
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Honda-MO_Accord-YR_13,+2013 +honda +accord,167556945,Broad,8,$7.80,$4.87
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Honda-MO_Accord-YR_14,+2014 +honda +accord +for +sale,793307733,Broad,7,$6.06,$5.05
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Honda-MO_Accord-YR_15,+honda +accord +2015,827243934,Broad,5,$7.07,$5.62
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Honda-MO_Accord-YR_15,2015 honda accord,617251720,Exact,8,$8.66,$2.83
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Honda-MO_Civic-YR_11,2011 honda civic,791551217,Exact,8,$6.77,$3.32
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Honda-MO_Civic-YR_11,+2011 +honda +civic +for +sale,655929503,Broad,8,$9.67,$6.65
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Honda-MO_Civic-YR_12,honda civic 2012,114995168,Exact,5,$9.22,$2.58
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Honda-MO_Civic-YR_12,2012 honda civic,530330620,Exact,9,$8.91,$5.93
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Honda-MO_Civic-YR_13,+2013 +honda +civic +for +sale,589930574,Broad,3,$9.89,$3.28
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Honda-MO_Civic-YR_13,+honda +civic +2013,536053864,Broad,4,$11.57,$9.64
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Honda-MO_Civic-YR_13,+2013 +honda +civic,475521817,Broad,8,$11.33,$2.16
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Honda-MO_Civic-YR_13,honda civic 2013,308567572,Exact,10,$10.83,$8.98
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Honda-MO_Civic-YR_14,+2014 +honda +civic +for +sale,468632875,Broad,7,$4.14,$3.45
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Honda-MO_Civic-YR_15,2015 honda civic for sale,494759886,Exact,8,$3.87,$2.52
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Honda-MO_Civic-YR_15,+honda +civic +2015,412766489,Broad,9,$5.22,$4.35
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Honda-MO_CRV-YR_11,honda crv 2011,720053516,Exact,4,$11.31,$9.42
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Honda-MO_CRV-YR_11,+honda +crv +2011,393707912,Broad,4,$9.85,$3.07
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Honda-MO_CRV-YR_12,honda crv 2012,419958939,Exact,3,$8.72,$7.26
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Honda-MO_CRV-YR_13,2013 honda crv for sale,551722857,Exact,3,$9.24,$4.51
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Honda-MO_CRV-YR_13,+2013 +honda +crv,697319545,Broad,5,$10.47,$8.73
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Honda-MO_CRV-YR_13,2013 honda crv,810650610,Exact,8,$11.95,$5.20
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Honda-MO_CRV-YR_13,honda crv 2013,821062339,Exact,9,$8.33,$6.94
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Honda-MO_CRV-YR_14,2014 honda crv for sale,399483471,Exact,3,$11.68,$5.08
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Honda-MO_CRV-YR_14,honda crv 2014,515110160,Exact,6,$10.80,$9.00
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Honda-MO_CRV-YR_14,+honda +crv +2014,235137966,Broad,7,$7.64,$6.37
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Honda-MO_CRV-YR_14,+2014 +honda +crv +for +sale,480849502,Broad,9,$7.70,$6.41
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Hyundai-MO_Elantra-YR_11,+2011 +hyundai +elantra +for +sale,406659958,Broad,3,$7.63,$6.35
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Hyundai-MO_Elantra-YR_11,2011 hyundai elantra,592421365,Exact,8,$7.32,$6.10
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Hyundai-MO_Elantra-YR_12,+hyundai +elantra +2012,105456095,Broad,9,$8.62,$7.18
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Hyundai-MO_Elantra-YR_12,hyundai elantra 2012,892358900,Exact,10,$10.40,$8.67
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Hyundai-MO_Elantra-YR_13,2013 hyundai elantra for sale,304966766,Exact,6,$10.83,$2.75
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Hyundai-MO_Elantra-YR_13,+2013 +hyundai +elantra,596473800,Broad,8,$11.47,$5.63
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Hyundai-MO_Elantra-YR_13,+2013 +hyundai +elantra +for +sale,867665024,Broad,8,$11.89,$6.59
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Hyundai-MO_Elantra-YR_14,+2014 +hyundai +elantra,740080959,Broad,4,$10.97,$9.12
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Hyundai-MO_Elantra-YR_14,2014 hyundai elantra for sale,279618020,Exact,8,$9.40,$4.94
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Hyundai-MO_Elantra-YR_14,+2014 +hyundai +elantra +for +sale,383664683,Broad,9,$7.47,$6.23
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Hyundai-MO_Elantra-YR_15,2015 hyundai elantra for sale,329583010,Exact,3,$6.42,$3.44
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Hyundai-MO_Elantra-YR_15,+2015 +hyundai +elantra +for +sale,472665820,Broad,3,$8.84,$5.35
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Hyundai-MO_Elantra-YR_15,2015 hyundai elantra,826031304,Exact,4,$4.41,$2.17
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Hyundai-MO_Elantra-YR_15,+hyundai +elantra +2015,262305714,Broad,4,$9.65,$8.04
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Hyundai-MO_Sonata-YR_11,hyundai sonata 2011,423919688,Exact,7,$10.44,$8.70
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Hyundai-MO_Sonata-YR_11,2011 hyundai sonata for sale,791184026,Exact,7,$11.04,$9.20
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Hyundai-MO_Sonata-YR_12,+hyundai +sonata +2012,284164658,Broad,3,$9.65,$6.34
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Hyundai-MO_Sonata-YR_12,2012 hyundai sonata,132883221,Exact,4,$10.16,$8.02
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Hyundai-MO_Sonata-YR_13,2013 hyundai sonata,485059633,Exact,10,$8.58,$3.64
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Hyundai-MO_Sonata-YR_14,2014 hyundai sonata for sale,224229175,Exact,6,$11.87,$6.83
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Hyundai-MO_Sonata-YR_14,+hyundai +sonata +2014,347969599,Broad,9,$7.22,$4.00
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Hyundai-MO_Sonata-YR_15,2015 hyundai sonata for sale,342208303,Exact,6,$10.29,$7.22
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Hyundai-MO_Sonata-YR_15,+2015 +hyundai +sonata,165181922,Broad,8,$9.52,$3.96
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Kia-MO_Forte-YR_12,2012 kia forte,724849691,Exact,7,$7.36,$3.65
