KW ID,Impressions,Clicks,Cost,Conversions
738129245,"11,330",280,$868,0
833074493,"18,300",60,$131,0
470997581,"4,270",420,"$2,262",0
668291786,"17,940",550,"$3,293",0
683400030,"14,390",450,"$3,663",0
571767995,"13,570",660,"$1,298",0
245345473,"25,320","1,030","$2,064",0
547570369,"44,500","1,330","$4,389",0
706882434,"20,890",790,"$2,451",0
387520174,"41,960",260,$781,0
590093291,"28,360",870,"$4,283",0
346763421,"38,370",300,"$2,493",0
377612077,"55,450",810,"$5,250",0
776089556,"26,280",940,"$1,601",0
264777622,"16,160",390,"$1,042",0
309100054,"27,250",220,"$1,567",0
687991520,"29,280",750,"$4,585",0
283375280,"16,610","1,900","$8,238",0
381374829,"26,660","1,260","$6,157",0
274296023,"25,290",520,$828,0
561566287,"21,700",70,$328,0
175669039,"13,290",100,$254,0
631517803,"35,380","1,060","$4,470",0
185534671,"27,210","1,220","$1,770",0
248021344,"39,650",860,"$2,448",0
632659579,"19,680",260,"$1,277",0
563145473,"20,020",80,$554,0
844063314,"12,730",190,$534,0
167436179,"17,160",420,"$1,586",0
571808934,"11,730",780,"$5,873",0
672170017,"20,660",740,"$2,790",0
585503748,"8,140",190,$912,0
307653147,"11,350",440,"$2,113",0
246543950,"32,900",680,"$1,733",0
474524164,"20,130",580,"$3,950",0
711045533,"18,270",900,"$2,190",0
657774525,"12,930",770,"$1,634",0
833172849,"7,080",550,"$1,345",0
629473681,"22,500",860,"$5,401",0
715617078,"35,860",790,"$4,178",0
654243126,"14,380",280,$393,0
626305965,"10,570",460,$997,0
426561913,"12,060",460,"$1,817",0
463124372,"11,820",460,"$1,560",0
570465351,"13,340",320,"$2,488",0
855369061,"21,020",260,"$1,615",0
663943840,"23,810",370,"$3,079",0
400379714,"10,370",130,$669,0
411886824,"22,850",310,$830,0
288961984,"8,080",50,$313,0
420966737,"22,060",400,"$1,104",0
807332119,"15,340",230,$633,0
489412374,"9,420",430,"$2,830",0
221249455,"5,920",460,"$3,668",0
644996416,"6,210",420,"$1,046",0
512583919,"9,910",80,$241,0
876533690,"10,680",410,"$2,111",0
126276372,"13,660",490,"$2,593",0
554893550,"6,560",260,"$1,773",0
676649092,"16,910",220,$586,0
553212091,"15,390",230,"$1,288",0
612103855,"27,150",510,"$3,855",0
881104138,"24,230",840,"$3,646",0
591662521,"23,770",490,"$2,375",0
563695401,"9,790",990,"$1,349",0
890563698,"12,800",420,"$3,103",0
835003150,"25,610",340,"$1,932",0
406972562,"7,210",40,$233,0
414899758,"29,260",280,"$1,119",0
282317547,"9,460",60,$401,0
776320022,"27,860",610,"$1,329",0
578555653,"16,310",110,$603,0
650147983,"11,880",420,"$1,670",0
345508387,"12,810",310,"$1,134",0
843971304,"27,250",590,"$2,264",0
453443081,"13,360",250,"$1,101",0
205261138,"30,210",580,"$3,240",0
822990082,"21,430",670,"$2,039",0
495217102,"12,220",640,"$1,484",0
318905865,"8,600",200,$807,0
605456376,"14,130",480,"$1,420",0
890118244,"17,430",440,"$2,260",0
629577951,"17,990",130,$445,0
537117118,"8,600",430,"$1,282",0
229728975,"21,690",200,"$1,312",0
394419755,"11,780",380,$646,0
785256426,"18,890",570,"$2,338",0
750325031,"6,340",630,"$2,711",0
698646438,"12,960",140,$376,0
841517790,"8,530",500,"$2,635",0
552031311,"5,570",820,"$4,101",0
449306852,"21,900",820,"$4,067",0
697419012,"18,730","1,040","$4,142",0
304176172,"25,450",270,"$1,932",0
882620367,"5,510",500,"$3,394",0
196415082,"18,720",20,$48,0
241339636,"12,590",260,"$1,040",0
198344249,"15,050",590,$644,0
307673680,"19,890",430,"$2,428",0
892630442,"6,410",40,$212,0
218157085,"22,970",770,"$1,182",0
606497646,"8,220",360,"$1,226",0
722465808,"26,420",430,$721,0
686268825,"13,750",770,"$3,267",0
534656788,"29,480",770,"$1,276",0
429931480,"33,310",970,"$1,530",0
791242502,"32,780","1,030","$3,205",0
632615275,"9,030",450,$798,0
389703160,"27,130","1,100","$4,886",0
151903790,"12,750",610,"$4,431",0
703402118,"28,820",210,$242,0
793322818,"33,360",660,"$5,867",0
617746129,"19,570",20,$74,0
207154399,"14,830",760,"$4,595",0
500259717,"27,570",250,$336,0
595733855,"9,650",420,"$1,563",0
883542290,"29,530",580,"$2,516",0
811386039,"16,600",580,"$1,617",0
833022400,"13,730",150,$449,0
476388513,"19,680",480,"$2,815",0
781241164,"9,790","1,240","$3,436",0
492652050,"19,450","1,200","$4,600",0
269862354,"45,050","1,070","$2,951",0
839786187,"36,050","1,040","$3,275",0
152638011,"36,570",760,"$1,148",0
195007017,"49,830",620,"$1,669",0
335527154,"10,220",350,"$2,595",0
581947145,"12,600",260,"$1,536",0
132849359,"4,260",30,$198,0
442957035,"13,060",150,$637,0
388956305,"3,630",10,$20,0
572043158,"4,900",550,"$1,905",0
702693133,"12,730",440,$948,0
118672058,"18,540",300,"$1,268",0
580886638,"10,230",320,"$1,136",0
235389527,"12,260",100,$397,0
347717850,"17,010",860,"$2,207",0
724734692,"14,080",860,"$2,276",0
836396549,"12,750",260,$955,0
705017674,"21,360",500,"$1,343",0
709042155,"10,120",900,"$3,663",0
353489278,"22,350",280,"$1,380",0
688254795,"18,680",670,"$3,024",0
631256973,"28,040",230,"$1,201",0
111689218,"31,810",130,$810,0
661353793,"15,110",340,$818,0
281347285,"16,000",540,"$1,583",0
571059548,"36,440",460,"$3,546",0
682902331,"10,050",100,$494,0
784493600,"10,120",830,"$3,437",0
473355277,"36,760",720,"$4,350",0
119001327,"10,240",590,"$3,749",0
859283653,"36,620",200,$450,0
334061962,"38,850",320,"$1,377",0
603358536,"33,080",890,$972,0
229173312,"35,860",60,$337,0
590647761,"48,260",40,$116,0
249451807,"16,900",420,"$1,703",0
546535763,"29,550",470,"$1,885",0
133805471,"25,330",910,"$6,084",0
774479428,"10,020",10,$54,0
410846472,"24,980",690,"$4,161",0
880423171,"26,170",520,"$3,539",0
199123675,"36,370",760,"$4,378",0
893673638,"31,690",940,"$3,636",0
368929476,"35,390",910,"$3,368",0
779868557,"6,840",230,$557,0
503469153,"32,420",640,"$1,461",0
631725025,"11,880",40,$296,0
265615082,"28,080",40,$232,0
504437766,"31,560",370,$476,0
574663941,"38,520","1,450","$1,672",0
876140072,"9,230",860,"$6,211",0
245685512,"23,480",580,$876,0
101379432,"26,310","1,300","$8,155",0
447596756,"10,840","1,130","$7,152",0
134015116,"12,920","1,210","$6,367",0
348865567,"45,930","1,130","$3,856",0
132269544,"22,460",630,"$1,732",0
884188874,"42,810","1,120","$6,577",0
523529655,"51,890",770,"$1,723",0
669132108,"13,580","1,300","$7,571",0
638497727,"15,660",340,"$1,315",0
516626050,"7,850",330,"$1,718",0
234131195,"16,860",100,$136,0
250308001,"14,910",200,"$1,241",0
876856523,"21,620",80,$205,0
682865212,"8,630",200,"$1,328",0
359925512,"19,670",160,$598,0
277878057,"23,790",640,"$2,529",0
853965769,"23,030",500,"$2,730",0
277796088,"7,180","1,060","$1,801",0
802082988,"5,960",60,$156,0
715539108,"12,890",200,"$1,216",0
613325575,"18,560",230,$969,0
214258160,"23,240",90,$508,0
343605093,"34,340",10,$25,0
435927909,"20,360",440,"$2,653",0
703907437,"6,470",770,"$3,185",0
354966709,"40,960",700,"$1,914",0
836533540,"34,590","1,010","$6,611",0
128749088,"13,610",70,$377,0
260681306,"28,690",390,"$1,995",0
452502528,"36,880",520,$874,0
708572257,"37,890",50,$216,0
665972039,"26,590",60,$352,0
890479649,"25,300","1,410","$5,662",0
515922791,"33,250",820,"$2,579",0
397525022,"15,510",660,"$4,587",0
325167956,"12,030",930,"$2,882",0
158539264,"15,830",380,"$1,187",0
104762185,"36,370",780,"$3,131",0
555524701,"27,540",230,$469,0
111185151,"16,930",510,$870,0
458006645,"10,770",760,"$3,323",0
149068522,"23,130",240,"$1,439",0
749660420,"16,100",40,$283,0
760807531,"14,000",350,"$2,776",0
103689868,"10,380",280,"$1,490",0
467408088,"5,220",200,"$1,336",0
418428092,"13,080",300,"$1,383",0
659949682,"11,790",40,$200,0
353917037,"14,480",530,"$1,746",0
549578547,"9,250",320,"$1,099",0
520297568,"20,360",630,"$1,962",0
334102355,"20,550",830,"$1,576",0
527937595,"20,290",320,"$1,581",0
883975221,"8,720",660,$760,0
738150384,"17,440",680,"$3,792",0
646720136,"13,970",320,"$2,161",0
733619813,"16,110",490,"$2,068",0
378866216,"20,460",970,"$1,175",0
452636206,"14,950",950,"$3,497",0
609799593,"13,520",570,"$1,561",0
492187564,"28,460",10,$31,0
228916521,"13,990",150,$317,0
132159339,"16,150",70,$70,0
382314182,"26,650",710,"$3,103",0
147626765,"28,520",720,"$2,743",0
711329930,"7,060",160,$655,0
200292705,"38,660",220,$518,0
151333739,"12,480",390,"$3,374",0
740954121,"38,910",480,"$2,851",0
897920446,"23,220",290,$970,0
884830331,"43,000",610,"$1,307",0
415841914,"12,080",190,"$1,409",0
523978067,"7,660",460,"$2,027",0
462415407,"9,390",360,"$1,244",0
714169111,"7,420",670,"$1,595",0
171303545,"19,630",530,"$2,970",0
167345334,"10,130",690,"$1,880",0
395704874,"7,770",360,"$2,669",0
420443854,"12,830",180,$817,0
249892891,"22,420",230,"$1,028",0
337854774,"6,430",450,"$1,544",0
436246722,"29,860",240,$917,0
284538592,"21,530",870,"$3,123",0
638340242,"30,300","1,160","$2,321",0
383537622,"27,140",810,"$1,866",0
330506200,"36,630",670,"$2,386",0
392845225,"8,520",600,"$2,133",0
336218710,"9,600",770,"$3,169",0
439642569,"7,950","1,510","$1,750",0
473525733,"17,430",340,"$2,472",0
239414541,"49,180","1,010","$3,957",0
387220643,"18,860",520,"$2,802",0
277082537,"47,610",860,"$7,034",0
412574270,"34,620","1,190","$8,930",0
898153937,"29,020",90,$250,0
245938158,"30,990",30,$100,0
264279961,"12,890","1,300","$3,195",0
572385576,"28,670",330,$757,0
664758453,"45,220",610,"$2,960",0
342995846,"20,550",250,"$1,881",0
876081729,"11,200",400,"$2,008",0
208924907,"9,340",60,$161,0
147697583,"25,100",660,$720,0
456613903,"10,680","1,420","$5,458",0
736865750,"36,040",140,$315,0
580294875,"13,430","1,060","$6,909",0
809348308,"14,180",290,"$1,050",0
667103857,"8,470",210,$818,0
117913255,"38,910",230,$412,0
531813100,"17,550",680,"$3,925",0
422520244,"7,470",910,"$1,470",0
560465338,"30,210","1,550","$1,942",0
816211197,"23,480","1,340","$3,269",0
271983076,"12,380",160,"$1,186",0
585001052,"3,420",190,"$1,121",0
467707458,"4,140",550,"$2,471",0
181809112,"5,400",70,$389,0
490058267,"14,390",200,$869,0
511196062,"13,080",180,$640,0
219876922,"17,380",310,$424,0
891973765,"20,430",580,"$3,838",0
717244454,"3,890",130,$895,0
285197335,"20,380",210,"$1,307",0
333444477,"7,270",290,"$1,096",0
562986038,"24,700",620,"$3,748",0
645502448,"7,150",670,"$4,424",0
349230531,"6,070",630,"$1,081",0
646910481,"10,870",30,$196,0
745391430,"12,590",820,"$2,886",0
112801534,"28,990",200,"$1,271",0
616692411,"13,980","1,270","$7,721",0
408423089,"14,290",650,"$1,828",0
450421575,"16,560",410,"$2,618",0
450294861,"32,470",810,"$5,761",0
837512667,"32,050",480,"$2,894",0
369131359,"33,760",870,"$2,086",0
570003891,"49,250",260,"$1,271",0
487662295,"43,490","1,000","$6,956",0
262676773,"18,850","1,630","$9,123",0
514625131,"29,250",910,"$4,052",0
396307868,"16,460",420,"$1,544",0
366192087,"54,750","1,480","$5,472",0
417078082,"51,780",850,"$4,828",0
475760136,"43,830","1,460","$2,004",0
252808805,"62,840",670,"$2,460",0
119612417,"12,190",310,$644,0
779849610,"29,740",760,"$4,941",0
801638049,"11,450",530,"$1,851",0
214900944,"18,890",270,"$1,022",0
557887122,"20,350",740,"$1,276",0
430883035,"23,260",410,"$1,979",0
868580990,"17,990",690,"$3,371",0
593993668,"27,230",450,"$2,137",0
375735573,"41,770",100,$684,0
340072819,"41,700",500,"$2,357",0
217332253,"26,330",960,"$3,198",0
801864294,"12,440","1,040","$5,483",0
627862410,"36,870","1,630","$7,881",0
803803559,"10,980","2,300","$6,456",0
199321719,"16,020","1,540","$5,034",0
784024183,"8,930",40,$92,0
185637885,"5,730",530,"$3,131",0
589722372,"15,940",640,"$4,867",0
896853039,"20,290",60,$305,0
360732200,"10,760",180,$841,0
256030857,"40,160",280,"$2,251",0
130624243,"16,770","1,160","$7,910",0
417397324,"22,570",320,$404,0
214892055,"42,350",920,"$4,066",0
233306548,"10,910",790,"$4,671",0
650557666,"3,840",680,"$3,995",0
663598587,"22,210",430,$808,0
648424296,"13,510",200,$519,0
736227467,"21,490",100,$191,0
551954599,"29,370","1,100","$2,788",0
263446186,"21,740",870,"$6,071",0
305003991,"20,700",910,"$1,806",0
491690018,"15,620",270,"$1,221",0
669806051,"12,690",380,$628,0
847603961,"9,240",70,$484,0
326711103,"15,100",110,$669,0
107055218,"17,070",40,$265,0
212740950,"23,400",100,$410,0
587617913,"21,910",420,"$1,061",0
862917855,"16,480",460,"$1,508",0
212920440,"13,200",460,"$1,690",0
593450837,"21,760",570,"$3,599",0
801518749,"25,280",500,$517,0
778065319,"11,560",40,$86,0
366420682,"18,030","1,080","$3,766",0
779149738,"9,640",500,$914,0
372270227,"20,670",610,"$2,356",0
580279801,"16,090",90,$265,0
745040212,"8,450",640,"$1,493",0
593657564,"5,920",330,"$1,094",0
517855222,"12,110",140,$294,0
634729830,"10,380",40,$106,0
117261845,"19,640",460,"$2,256",0
888266043,"10,510",330,$458,0
366232520,"5,540","1,040","$4,549",0
859264828,"27,080",690,"$1,387",0
142655853,"31,430",860,"$5,801",0
706544062,"26,280",100,$507,0
701912850,"28,000",770,"$5,835",0
617883999,"33,210",480,$967,0
857267059,"12,950","1,010","$3,893",0
534927232,"11,420",370,"$1,386",0
848419433,"7,270",250,"$1,149",0
820862819,"9,300",600,"$3,261",0
181485379,"21,950",650,"$3,119",0
730447723,"22,960",230,$791,0
612745940,"10,930",550,"$1,787",0
795821279,"10,530",220,$807,0
691234672,"24,450",630,"$3,214",0
665906394,"5,220",580,"$1,215",0
833641813,"21,480",410,"$2,715",0
831954114,"5,050",360,$734,0
861626861,"9,800",570,"$1,966",0
182487365,"15,880",580,"$3,854",0
858219081,"17,470",760,"$1,805",0
633991409,"31,540",730,"$5,322",0
484125194,"32,640",70,$397,0
440128833,"19,420",960,"$4,451",0
754891158,"37,160",410,$571,0
465662861,"29,270","1,150","$2,535",0
618722157,"10,040",550,"$3,525",0
687823360,"5,130",20,$114,0
400739954,"34,130",970,"$2,465",0
789780000,"21,380",130,$420,0
182059046,"17,700","1,190","$5,945",0
187827940,"3,640",440,$857,0
347726044,"12,330",620,"$2,333",0
514189679,"4,310",350,$963,0
552312400,"15,150",600,"$2,826",0
823367082,"3,730",90,$561,0
588009030,"13,150",500,"$1,874",0
260447428,"21,470",10,$44,0
306860745,"16,700",410,"$1,297",0
165536487,"32,000",130,$998,0
834529689,"21,390",300,"$1,597",0
144244793,"29,860","1,020","$5,633",0
364806875,"19,000",540,$794,0
530384550,"22,330",110,$249,0
619288954,"20,940",320,"$1,365",0
130410768,"27,340",920,"$2,112",0
132430549,"21,500",800,"$1,206",0
133394737,"24,230",940,"$4,084",0
769619784,"12,010",50,$237,0
837922308,"17,520",540,"$1,459",0
767725432,"20,940",400,"$1,866",0
395374079,"31,800",120,$611,0
851085111,"28,800",60,$271,0
486185224,"28,530",650,"$2,451",0
889476638,"34,420",530,$603,0
337961652,"31,710",300,"$1,198",0
212817486,"6,570",600,"$1,495",0
296620465,"22,120","1,070","$4,948",0
377498917,"18,940",440,"$1,108",0
312612963,"30,700","1,060","$2,300",0
741055755,"37,490",540,"$2,940",0
584183061,"52,190",230,"$1,296",0
627253754,"22,030",0,$0,0
774473778,"6,570",430,"$2,330",0
535755827,"14,710",640,"$1,151",0
844706078,"16,000",650,"$2,718",0
333050288,"4,820",210,$221,0
279040513,"20,430",500,"$1,848",0
417498090,"23,860",720,"$1,846",0
843758999,"10,690",520,"$3,874",0
149887012,"32,730",570,"$4,043",0
866007447,"30,160","1,030","$5,620",0
499225607,"32,590","1,130","$4,006",0
559230617,"20,570",740,"$1,723",0
612754466,"21,140",910,"$6,355",0
127627368,"30,300",760,"$6,717",0
161646129,"23,260","1,160","$3,994",0
295903352,"4,610",680,"$2,846",0
319652011,"8,500",180,"$1,254",0
505846723,"4,430",910,"$4,183",0
821262254,"7,410",500,"$2,012",0
841721164,"31,570",860,"$5,151",0
602654825,"30,210",710,"$5,621",0
820491870,"8,860",40,$133,0
197967658,"27,880",590,"$2,748",0
531667248,"34,840",240,$666,0
110328409,"9,810",280,"$1,639",0
754148373,"13,480",430,"$1,700",0
723503856,"14,760",80,$386,0
622512374,"12,470",20,$56,0
637662960,"13,110",210,$647,0
585102034,"18,490",330,$887,0
565262251,"18,120",520,"$2,113",0
496012919,"20,290",450,"$1,346",0
670495211,"12,870",60,$229,0
813706545,"8,550",910,"$3,405",0
217107514,"27,540",360,"$1,194",0
704177332,"7,090",60,$291,0
627368406,"11,490",420,"$3,133",0
636676120,"5,450",550,"$3,881",0
623327985,"22,340",630,"$1,520",0
106554501,"30,810",570,"$1,308",0
496842004,"10,660",370,"$1,042",0
263353406,"12,740",310,$874,0
199100782,"22,440",10,$64,0
718855146,"31,840",20,$78,0
891060112,"15,600",630,"$1,128",0
177039010,"16,190","1,430","$3,746",0
292094790,"5,130",120,$280,0
172519618,"21,670",300,$920,0
450493526,"25,740",70,$266,0
428704412,"29,340","1,180","$2,728",0
674520142,"32,950","1,310","$4,722",0
423733405,"27,030",230,$585,0
675115276,"29,250",900,"$5,765",0
244372962,"23,210","1,450","$3,150",0
669349942,"17,320","1,040","$3,379",0
289285283,"21,620",680,"$1,415",0
444498488,"30,670",240,"$1,101",0
583451276,"9,310",290,$487,0
670389195,"24,170",40,$303,0
308648701,"12,650",200,"$1,586",0
260185555,"12,380","1,040","$3,388",0
290058811,"30,730",710,"$4,324",0
329753923,"17,620",220,"$1,504",0
304321033,"30,840","1,200","$4,745",0
143284805,"13,280",330,"$1,462",0
853616273,"3,840",110,$270,0
487190196,"7,530",750,"$1,360",0
537163944,"14,070",90,$472,0
667843127,"18,190",790,"$3,167",0
573095428,"17,720",20,$60,0
382186419,"5,310",700,"$1,598",0
453997560,"11,980",600,"$1,461",0
197580804,"32,840",100,$327,0
805415835,"46,750","1,040","$5,746",0
124181119,"34,090",850,"$5,085",0
884434873,"31,750","2,000","$4,843",0
128225004,"11,040",430,"$1,698",0
797389850,"10,610",730,"$1,811",0
724264976,"32,310","1,460","$2,606",0
480802180,"16,370","1,250","$1,362",0
458823981,"11,620","1,080","$2,177",0
229284542,"16,210",850,"$4,557",0
610895761,"26,490",580,"$2,732",0
800826616,"13,120",410,"$2,804",0
129077206,"21,370",710,"$3,397",0
599895459,"37,280",600,"$2,012",0
681047032,"27,950",970,"$3,162",0
794765172,"34,600",470,"$1,315",0
445842347,"15,580",280,$747,0
721651970,"3,950",70,$218,0
158497183,"24,310",180,$799,0
161066068,"15,250",570,"$2,896",0
248060152,"18,850",60,$175,0
598442526,"29,190",60,$275,0
759078687,"25,190",450,"$2,128",0
611198832,"14,680",970,"$3,388",0
821094329,"16,550",690,"$1,859",0
187923023,"9,610",130,$287,0
268209804,"15,280",90,$109,0
312600405,"10,760",30,$137,0
636760301,"9,020",80,$286,0
423061882,"6,100",170,"$1,237",0
658048593,"24,960",190,"$1,316",0
115949525,"18,530",310,$811,0
506047068,"15,060",230,"$1,625",0
160932617,"5,610",200,$508,0
669078287,"23,760",110,$588,0
491048188,"23,340",240,$621,0
720488336,"20,700",340,"$1,933",0
364091457,"27,380",330,"$1,096",0
113465172,"16,020",180,$459,0
241423664,"16,070",170,"$1,021",0
241307527,"11,250",380,"$1,442",0
696358872,"6,260",280,$634,0
189189243,"30,090",610,"$4,064",0
168293279,"26,330",820,"$1,939",0
886617203,"25,450",620,$676,0
573878878,"14,210",10,$40,0
774508742,"7,910",410,"$2,257",0
151510548,"18,280",440,"$2,586",0
465527310,"14,610",200,$529,0
385388381,"22,030",130,$535,0
375673266,"20,550",290,"$1,299",0
888083183,"13,220",90,$343,0
530358717,"15,740",110,$303,0
337414897,"19,160",430,"$3,243",0
876874582,"24,240",70,$308,0
670582354,"9,720",670,"$2,159",0
166517578,"22,040",490,"$1,406",0
797904101,"24,420",300,$938,0
586259108,"24,560",850,"$2,034",0
684070354,"32,020",10,$57,0
199021293,"15,080",460,"$3,578",0
155092964,"7,680",680,"$1,600",0
310887604,"11,410","1,100","$1,961",0
893465151,"26,220",190,$882,0
893468057,"13,850","1,200","$1,538",0
613449746,"17,470",600,$697,0
871036491,"22,370",600,"$1,539",0
251507987,"37,930",540,"$1,316",0
674639752,"14,800","1,040","$7,776",0
674310836,"50,510",720,"$1,788",0
559017101,"40,930","1,530","$6,469",0
334927054,"9,990",240,$936,0
534797881,"5,590",40,$135,0
477832125,"17,580",600,"$2,290",0
669549408,"7,570",320,$651,0
723541832,"23,150",370,$743,0
730387833,"23,980",750,"$4,043",0
231157592,"10,510",580,"$1,537",0
681579719,"8,160",200,"$1,038",0
516828757,"5,220",760,"$3,617",0
404001856,"28,530",380,$815,0
859084067,"17,910",50,$203,0
765561899,"11,820",210,"$1,351",0
430944446,"9,760",450,"$2,361",0
603878717,"15,620","1,180","$4,580",0
477673190,"11,340",760,"$5,593",0
511275330,"28,020",410,"$1,176",0
304467852,"13,060",150,$546,0
601834410,"37,490",20,$62,0
570029513,"15,820",500,"$1,428",0
685438738,"25,490",710,"$2,378",0
547222483,"11,420",810,"$5,932",0
810365466,"23,440",350,$794,0
167556945,"14,820",210,$813,0
793307733,"16,850",750,"$2,040",0
827243934,"38,930",880,"$3,250",0
617251720,"29,090",460,"$1,546",0
791551217,"16,510",870,"$1,220",0
655929503,"17,470",330,$520,0
114995168,"18,140",630,"$1,788",0
530330620,"12,800",180,$621,0
589930574,"15,510",190,$581,0
536053864,"43,200","1,020","$5,751",0
475521817,"14,280","1,030","$4,658",0
308567572,"41,170","1,540","$5,973",0
468632875,"24,470",190,$830,0
494759886,"57,320",960,"$3,901",0
412766489,"10,790",710,$964,0
720053516,"10,190",210,"$1,370",0
393707912,"19,880",350,"$1,043",0
419958939,"3,940",230,"$1,335",0
551722857,"5,690",130,$858,0
697319545,"6,370",90,$712,0
810650610,"16,280",570,"$2,866",0
821062339,"11,060",190,$300,0
399483471,"13,560",380,"$3,344",0
515110160,"15,460",310,$959,0
235137966,"7,740",390,$612,0
480849502,"28,690",40,$133,0
406659958,"24,980",380,"$1,890",0
592421365,"9,530",300,"$1,452",0
105456095,"28,180",260,$448,0
892358900,"32,040","1,320","$2,378",0
304966766,"13,300","1,220","$6,633",0
596473800,"12,420","1,380","$3,798",0
867665024,"13,270",930,"$1,249",0
740080959,"42,640",630,"$2,798",0
279618020,"20,710",440,"$1,973",0
383664683,"29,270","1,270","$4,316",0
329583010,"47,440",810,"$5,637",0
472665820,"33,080",370,"$1,435",0
826031304,"30,680","1,020","$4,098",0
262305714,"21,850",250,"$1,378",0
423919688,"14,540",740,"$1,656",0
791184026,"5,140",140,$894,0
284164658,"29,690",110,$972,0
132883221,"19,240",570,"$3,610",0
485059633,"16,370",710,"$1,288",0
224229175,"8,740",540,"$3,422",0
347969599,"35,650",500,"$1,273",0
342208303,"26,590",110,$352,0
165181922,"18,860",740,"$4,378",0
724849691,"16,320",110,$413,0
644530451,"13,100",610,$813,0
796869247,"18,830",140,"$1,176",0
868808160,"7,550",290,$405,0
811837981,"7,500",140,"$1,099",0
687781678,"12,450",870,"$1,938",0
676304286,"14,370",30,$121,0
100959719,"9,010",430,"$1,091",0
893400395,"8,080",220,$659,0
108417524,"11,240",250,"$1,314",0
662194139,"6,860",10,$54,0
898766480,"21,940",370,"$1,782",0
848842577,"17,530",50,$151,0
559882809,"5,690",180,"$1,055",0
234103362,"17,310",490,"$1,607",0
116100751,"30,980",350,$656,0
239716271,"14,880",320,$355,0
849785486,"21,080",670,"$5,649",0
718520077,"32,610","1,610","$2,245",0
897256879,"26,050","1,220","$2,746",0
247633502,"53,590",970,"$6,925",0
246341778,"59,700",210,$893,0
569071896,"57,480",80,$303,0
769518236,"20,830","1,440","$4,608",0
494122333,"31,330",260,"$1,602",0
781805240,"15,310",50,$392,0
607544230,"11,520",80,$319,0
486619952,"12,930",720,"$2,202",0
446177097,"20,860",710,$955,0
204055996,"21,740",480,$704,0
365749188,"34,730",290,"$1,360",0
886334929,"18,100",650,"$3,966",0
804012900,"24,330",980,"$2,103",0
421892907,"14,740",140,$284,0
302496021,"13,010",420,"$2,742",0
787234840,"11,740",540,"$2,108",0
257761072,"3,450",290,"$2,212",0
225836134,"12,100",200,$769,0
222361410,"7,530",500,"$1,899",0
348710081,"16,140",460,$967,0
494265855,"20,150",140,$199,0
108484471,"8,230",350,"$3,144",0
265881672,"11,300",200,$926,0
342420210,"5,770",540,"$1,874",0
388204388,"11,150",320,"$1,913",0
265355365,"6,010",350,"$2,065",0
768821735,"16,450",860,"$5,472",0
129999139,"23,630",480,$611,0
671862075,"29,790","1,210","$1,796",0
573366306,"38,380","1,160","$3,158",0
840728142,"44,670",570,"$1,621",0
557581972,"29,480","1,410","$3,315",0
757236132,"32,730",500,"$4,363",0
267328328,"44,950",270,"$1,811",0
619951618,"53,210","1,170","$2,603",0
534340959,"21,330",530,"$1,476",0
121918989,"49,090","1,160","$5,381",0
852643574,"24,790","1,990","$5,920",0
718346636,"16,010","1,390","$8,870",0
578426732,"34,340","1,100","$3,575",0
119401481,"31,260",740,"$4,312",0
543838341,"30,960",160,"$1,056",0
783763473,"25,770",590,"$2,859",0
742154340,"26,070","1,310","$1,374",0
195957486,"48,730",800,"$5,711",0
593811616,"41,170",310,$994,0
742568193,"17,610",220,$889,0
235215377,"23,230",220,"$1,347",0
651186136,"14,560",500,"$1,545",0
561051606,"8,550",540,"$2,464",0
261533533,"12,010",800,"$2,181",0
145308732,"11,380",900,"$2,660",0
727964841,"43,080",840,"$3,331",0
687293540,"41,720","1,410","$3,644",0
818624914,"27,690",340,"$1,689",0
783251670,"21,310",380,"$1,778",0
815804809,"14,160",410,$987,0
649457425,"22,790",820,$916,0
652695969,"16,590",260,$829,0
565657343,"25,910",140,$780,0
370163497,"8,940",200,$562,0
878081307,"8,750",450,"$1,185",0
151939924,"25,050","1,140","$3,055",0
558596257,"9,450",490,"$2,359",0
459289355,"20,010","1,040","$4,204",0
713470662,"15,680",350,"$1,627",0
673424624,"32,490",620,"$1,476",0
520277151,"8,260",760,"$5,542",0
321512672,"29,580",650,"$3,971",0
650867407,"34,780",370,"$1,541",0
489843346,"9,250",440,"$2,192",0
267249203,"13,640",380,"$1,738",0
392601450,"18,890",390,"$3,114",0
606357594,"8,620",350,"$1,895",0
166579580,"6,480",690,"$1,225",0
663483115,"8,240",710,"$2,083",0
851570299,"14,860",420,"$1,104",0
619125806,"6,120",690,$969,0
495935144,"22,320",360,"$2,115",0
399034814,"5,430",180,$380,0
563949064,"18,580",70,$414,0
876425474,"16,100",300,"$1,765",0
840620580,"21,760",50,$350,0
708360584,"18,590",250,$508,0
806205439,"29,660",360,$746,0
856283633,"29,930",820,"$3,186",0
284265331,"15,700",490,"$3,187",0
218125994,"17,300",550,"$1,581",0
188656375,"20,660",30,$110,0
109060318,"12,570",260,"$1,077",0
770353053,"13,550",750,"$1,923",0
542742777,"6,330",130,$417,0
364521132,"5,080",80,$309,0
128611228,"21,370",290,$869,0
717336520,"15,720",410,"$2,242",0
455957389,"7,670",940,"$1,473",0
805582511,"23,320",440,"$1,836",0
663738143,"12,250",390,"$1,878",0
534469550,"29,500",380,"$1,696",0
879735901,"14,200",810,"$1,684",0
